datetime,average_waittime,forecast,mean temperature (°C),is raining
2023-09-06 00:00:00,,Cloudy,29.0,0
2023-09-06 00:30:00,,Cloudy,29.0,0
2023-09-06 01:00:00,,Cloudy,29.0,0
2023-09-06 01:30:00,,Cloudy,29.0,0
2023-09-06 02:00:00,,Cloudy,29.0,0
2023-09-06 02:30:00,,Cloudy,29.0,0
2023-09-06 03:00:00,,Cloudy,29.0,0
2023-09-06 03:30:00,,Cloudy,29.0,0
2023-09-06 04:00:00,,Cloudy,29.0,0
2023-09-06 04:30:00,,Cloudy,29.0,0
2023-09-06 05:00:00,,Cloudy,29.0,0
2023-09-06 05:30:00,,Cloudy,29.0,0
2023-09-06 06:00:00,,Thundery Showers,29.0,1
2023-09-06 06:30:00,,Thundery Showers,29.0,1
2023-09-06 07:00:00,,Thundery Showers,29.0,1
2023-09-06 07:30:00,,Thundery Showers,29.0,1
2023-09-06 08:00:00,,Thundery Showers,29.0,1
2023-09-06 08:30:00,,Thundery Showers,29.0,1
2023-09-06 09:00:00,,Thundery Showers,29.0,1
2023-09-06 09:30:00,,Thundery Showers,29.0,1
2023-09-06 11:00:00,10.535714285714286,Thundery Showers,29.0,1
2023-09-06 11:30:00,13.928571428571429,Thundery Showers,29.0,1
2023-09-06 12:00:00,17.678571428571427,Thundery Showers,29.5,1
2023-09-06 12:30:00,22.083333333333332,Thundery Showers,29.5,1
2023-09-06 13:00:00,23.571428571428573,Thundery Showers,29.5,1
2023-09-06 13:30:00,19.761904761904763,Thundery Showers,29.5,1
2023-09-06 14:00:00,20.952380952380953,Thundery Showers,29.5,1
2023-09-06 14:30:00,21.13095238095238,Thundery Showers,29.5,1
2023-09-06 15:00:00,12.202380952380953,Thundery Showers,29.5,1
2023-09-06 15:30:00,10.0,Thundery Showers,29.5,1
2023-09-06 16:00:00,10.75,Thundery Showers,29.5,1
2023-09-06 16:30:00,10.512820512820513,Thundery Showers,29.5,1
2023-09-06 17:00:00,10.384615384615385,Moderate Rain,29.0,1
2023-09-06 17:30:00,10.060240963855422,Moderate Rain,29.0,1
2023-09-06 22:00:00,,Light Rain,29.0,1
2023-09-06 22:30:00,,Light Rain,29.0,1
2023-09-06 23:00:00,,Light Rain,29.0,1
2023-09-06 23:30:00,,Light Rain,29.0,1
2023-09-07 00:00:00,,Light Rain,29.0,1
2023-09-07 00:30:00,,Light Rain,29.0,1
2023-09-07 01:00:00,,Light Rain,29.0,1
2023-09-07 01:30:00,,Light Rain,29.0,1
2023-09-07 02:00:00,,Light Rain,29.0,1
2023-09-07 02:30:00,,Cloudy,29.0,0
2023-09-07 03:00:00,,Cloudy,29.0,0
2023-09-07 03:30:00,,Cloudy,29.0,0
2023-09-07 04:00:00,,Cloudy,29.0,0
2023-09-07 04:30:00,,Cloudy,29.0,0
2023-09-07 05:00:00,,Cloudy,29.0,0
2023-09-07 05:30:00,,Cloudy,29.0,0
2023-09-07 06:00:00,,Cloudy,29.0,0
2023-09-07 06:30:00,,Cloudy,29.0,0
2023-09-07 07:00:00,,Light Rain,29.0,1
2023-09-07 07:30:00,,Cloudy,29.0,0
2023-09-07 08:00:00,,Cloudy,29.0,0
2023-09-07 08:30:00,,Cloudy,29.0,0
2023-09-07 09:00:00,,Cloudy,29.0,0
2023-09-07 09:30:00,,Cloudy,29.0,0
2023-09-07 11:00:00,8.60759493670886,Cloudy,29.0,0
2023-09-07 11:30:00,12.291666666666666,Cloudy,29.0,0
2023-09-07 12:00:00,16.987951807228917,Cloudy,29.0,0
2023-09-07 12:30:00,24.047619047619047,Cloudy,29.0,0
2023-09-07 13:00:00,24.523809523809526,Cloudy,29.0,0
2023-09-07 13:30:00,24.94047619047619,Cloudy,29.0,0
2023-09-07 14:00:00,28.154761904761905,Cloudy,29.0,0
2023-09-07 14:30:00,28.86904761904762,Cloudy,29.0,0
2023-09-07 15:00:00,27.77777777777778,Cloudy,29.0,0
2023-09-07 15:30:00,26.08433734939759,Cloudy,29.5,0
2023-09-07 16:00:00,19.88095238095238,Cloudy,29.5,0
2023-09-07 16:30:00,18.988095238095237,Cloudy,29.5,0
2023-09-07 17:00:00,18.571428571428573,Cloudy,29.5,0
2023-09-07 17:30:00,14.146341463414634,Cloudy,29.5,0
2023-09-07 22:00:00,,Partly Cloudy (Night),29.0,0
2023-09-07 22:30:00,,Partly Cloudy (Night),29.0,0
2023-09-07 23:00:00,,Partly Cloudy (Night),29.0,0
2023-09-07 23:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 00:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 00:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 01:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 01:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 02:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 02:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 03:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 03:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 04:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 04:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 05:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 05:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 06:00:00,,Partly Cloudy (Day),30.0,0
2023-09-08 06:30:00,,Partly Cloudy (Day),30.0,0
2023-09-08 07:00:00,,Cloudy,30.0,0
2023-09-08 07:30:00,,Cloudy,30.0,0
2023-09-08 08:00:00,,Cloudy,30.0,0
2023-09-08 08:30:00,,Showers,30.0,1
2023-09-08 09:00:00,,Showers,30.0,1
2023-09-08 09:30:00,,Showers,30.0,1
2023-09-08 11:00:00,7.142857142857143,Partly Cloudy (Day),30.0,0
2023-09-08 11:30:00,16.30952380952381,Partly Cloudy (Day),30.0,0
2023-09-08 12:00:00,19.523809523809526,Partly Cloudy (Day),30.0,0
2023-09-08 12:30:00,23.571428571428573,Partly Cloudy (Day),30.0,0
2023-09-08 13:00:00,33.80952380952381,Partly Cloudy (Day),30.0,0
2023-09-08 13:30:00,31.964285714285715,Partly Cloudy (Day),30.0,0
2023-09-08 14:00:00,33.154761904761905,Partly Cloudy (Day),30.0,0
2023-09-08 14:30:00,28.511904761904763,Partly Cloudy (Day),30.0,0
2023-09-08 15:00:00,24.404761904761905,Partly Cloudy (Day),30.0,0
2023-09-08 15:30:00,23.860759493670887,Partly Cloudy (Day),30.0,0
2023-09-08 16:00:00,21.987179487179485,Partly Cloudy (Day),30.0,0
2023-09-08 16:30:00,17.349397590361445,Partly Cloudy (Day),30.0,0
2023-09-08 17:00:00,14.107142857142858,Partly Cloudy (Day),30.0,0
2023-09-08 17:30:00,11.488095238095237,Partly Cloudy (Day),30.0,0
2023-09-08 22:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 22:30:00,,Partly Cloudy (Night),29.0,0
2023-09-08 23:00:00,,Partly Cloudy (Night),29.0,0
2023-09-08 23:30:00,,Partly Cloudy (Night),29.0,0
2023-09-09 00:00:00,,Partly Cloudy (Night),29.0,0
2023-09-09 00:30:00,,Partly Cloudy (Night),29.0,0
2023-09-09 01:00:00,,Partly Cloudy (Night),29.0,0
2023-09-09 01:30:00,,Partly Cloudy (Night),29.0,0
2023-09-09 02:00:00,,Partly Cloudy (Night),29.0,0
2023-09-09 02:30:00,,Partly Cloudy (Night),29.0,0
2023-09-09 03:00:00,,Partly Cloudy (Night),29.0,0
2023-09-09 03:30:00,,Partly Cloudy (Night),29.0,0
2023-09-09 04:00:00,,Partly Cloudy (Night),29.0,0
2023-09-09 04:30:00,,Partly Cloudy (Night),29.0,0
2023-09-09 05:00:00,,Partly Cloudy (Night),29.0,0
2023-09-09 05:30:00,,Partly Cloudy (Night),29.0,0
2023-09-09 06:00:00,,Thundery Showers,29.0,1
2023-09-09 06:30:00,,Thundery Showers,29.0,1
2023-09-09 07:00:00,,Thundery Showers,29.0,1
2023-09-09 07:30:00,,Thundery Showers,29.0,1
2023-09-09 08:00:00,,Thundery Showers,29.0,1
2023-09-09 08:30:00,,Thundery Showers,29.0,1
2023-09-09 09:00:00,,Thundery Showers,29.0,1
2023-09-09 09:30:00,,Thundery Showers,29.0,1
2023-09-09 11:00:00,7.440476190476191,Thundery Showers,29.0,1
2023-09-09 11:30:00,9.404761904761905,Thundery Showers,29.0,1
2023-09-09 12:00:00,11.428571428571429,Thundery Showers,28.5,1
2023-09-09 12:30:00,16.785714285714285,Moderate Rain,28.5,1
2023-09-09 13:00:00,26.13095238095238,Moderate Rain,28.5,1
2023-09-09 13:30:00,26.607142857142858,Partly Cloudy (Day),28.5,0
2023-09-09 14:00:00,27.61904761904762,Partly Cloudy (Day),28.5,0
2023-09-09 14:30:00,25.416666666666668,Partly Cloudy (Day),28.5,0
2023-09-09 15:00:00,24.523809523809526,Partly Cloudy (Day),28.5,0
2023-09-09 15:30:00,18.928571428571427,Partly Cloudy (Day),28.5,0
2023-09-09 16:00:00,15.892857142857142,Partly Cloudy (Day),28.5,0
2023-09-09 16:30:00,13.80952380952381,Partly Cloudy (Day),28.5,0
2023-09-09 17:00:00,13.392857142857142,Partly Cloudy (Day),28.5,0
2023-09-09 17:30:00,11.30952380952381,Partly Cloudy (Day),28.5,0
2023-09-09 22:00:00,,Partly Cloudy (Night),28.5,0
2023-09-09 22:30:00,,Partly Cloudy (Night),28.5,0
2023-09-09 23:00:00,,Partly Cloudy (Night),28.5,0
2023-09-09 23:30:00,,Partly Cloudy (Night),29.0,0
2023-09-10 00:00:00,,Partly Cloudy (Night),29.0,0
2023-09-10 00:30:00,,Partly Cloudy (Night),29.0,0
2023-09-10 01:00:00,,Partly Cloudy (Night),29.0,0
2023-09-10 01:30:00,,Partly Cloudy (Night),29.0,0
2023-09-10 02:00:00,,Partly Cloudy (Night),29.0,0
2023-09-10 02:30:00,,Partly Cloudy (Night),29.0,0
2023-09-10 03:00:00,,Partly Cloudy (Night),29.0,0
2023-09-10 03:30:00,,Partly Cloudy (Night),29.0,0
2023-09-10 04:00:00,,Partly Cloudy (Night),29.0,0
2023-09-10 04:30:00,,Partly Cloudy (Night),29.0,0
2023-09-10 05:00:00,,Partly Cloudy (Night),29.0,0
2023-09-10 05:30:00,,Partly Cloudy (Night),29.0,0
2023-09-10 06:00:00,,Thundery Showers,29.0,1
2023-09-10 06:30:00,,Thundery Showers,29.0,1
2023-09-10 07:00:00,,Thundery Showers,29.0,1
2023-09-10 07:30:00,,Thundery Showers,29.0,1
2023-09-10 08:00:00,,Partly Cloudy (Day),29.0,0
2023-09-10 08:30:00,,Partly Cloudy (Day),29.0,0
2023-09-10 09:00:00,,Partly Cloudy (Day),29.0,0
2023-09-10 09:30:00,,Partly Cloudy (Day),29.0,0
2023-09-10 11:00:00,10.535714285714286,Partly Cloudy (Day),29.0,0
2023-09-10 11:30:00,12.261904761904763,Partly Cloudy (Day),29.0,0
2023-09-10 12:00:00,13.095238095238095,Partly Cloudy (Day),29.0,0
2023-09-10 12:30:00,14.285714285714286,Partly Cloudy (Day),29.0,0
2023-09-10 13:00:00,12.797619047619047,Partly Cloudy (Day),29.0,0
2023-09-10 13:30:00,15.297619047619047,Partly Cloudy (Day),29.0,0
2023-09-10 14:00:00,18.86904761904762,Partly Cloudy (Day),29.0,0
2023-09-10 14:30:00,20.357142857142858,Partly Cloudy (Day),29.0,0
2023-09-10 15:00:00,22.279411764705884,Partly Cloudy (Day),29.0,0
2023-09-10 15:30:00,19.761904761904763,Showers,29.0,1
2023-09-10 16:00:00,15.238095238095237,Showers,29.0,1
2023-09-10 16:30:00,15.05952380952381,Showers,29.0,1
2023-09-10 17:00:00,11.904761904761905,Showers,29.0,1
2023-09-10 17:30:00,9.817073170731707,Showers,29.0,1
2023-09-10 22:00:00,,Cloudy,30.0,0
2023-09-10 22:30:00,,Cloudy,30.0,0
2023-09-10 23:00:00,,Cloudy,30.0,0
2023-09-10 23:30:00,,Partly Cloudy (Night),30.0,0
2023-09-11 00:00:00,,Partly Cloudy (Night),30.0,0
2023-09-11 00:30:00,,Partly Cloudy (Night),30.0,0
2023-09-11 01:00:00,,Partly Cloudy (Night),30.0,0
2023-09-11 01:30:00,,Partly Cloudy (Night),30.0,0
2023-09-11 02:00:00,,Partly Cloudy (Night),30.0,0
2023-09-11 02:30:00,,Partly Cloudy (Night),30.0,0
2023-09-11 03:00:00,,Partly Cloudy (Night),30.0,0
2023-09-11 03:30:00,,Partly Cloudy (Night),30.0,0
2023-09-11 04:00:00,,Partly Cloudy (Night),30.0,0
2023-09-11 04:30:00,,Partly Cloudy (Night),30.0,0
2023-09-11 05:00:00,,Partly Cloudy (Night),30.0,0
2023-09-11 05:30:00,,Partly Cloudy (Night),30.0,0
2023-09-11 06:00:00,,Fair (Day),30.0,0
2023-09-11 06:30:00,,Fair (Day),30.0,0
2023-09-11 07:00:00,,Fair (Day),30.0,0
2023-09-11 07:30:00,,Fair (Day),30.0,0
2023-09-11 08:00:00,,Fair (Day),30.0,0
2023-09-11 08:30:00,,Fair (Day),30.0,0
2023-09-11 09:00:00,,Fair (Day),30.0,0
2023-09-11 09:30:00,,Cloudy,29.0,0
2023-09-11 11:00:00,8.571428571428571,Cloudy,29.0,0
2023-09-11 11:30:00,14.615384615384615,Cloudy,29.0,0
2023-09-11 12:00:00,21.666666666666668,Cloudy,29.0,0
2023-09-11 12:30:00,22.115384615384617,Cloudy,29.0,0
2023-09-11 13:00:00,21.666666666666668,Cloudy,29.0,0
2023-09-11 13:30:00,22.307692307692307,Cloudy,29.0,0
2023-09-11 14:00:00,29.52054794520548,Cloudy,29.0,0
2023-09-11 14:30:00,38.40277777777778,Cloudy,29.0,0
2023-09-11 15:00:00,38.125,Cloudy,29.0,0
2023-09-11 15:30:00,31.666666666666668,Cloudy,29.0,0
2023-09-11 16:00:00,24.66216216216216,Cloudy,29.0,0
2023-09-11 16:30:00,22.307692307692307,Cloudy,29.0,0
2023-09-11 17:00:00,22.692307692307693,Cloudy,29.0,0
2023-09-11 17:30:00,19.294871794871796,Cloudy,29.0,0
2023-09-11 22:00:00,,Partly Cloudy (Night),29.5,0
2023-09-11 22:30:00,,Partly Cloudy (Night),29.5,0
2023-09-11 23:00:00,,Partly Cloudy (Night),29.5,0
2023-09-11 23:30:00,,Partly Cloudy (Night),29.5,0
2023-09-12 00:00:00,,Partly Cloudy (Night),29.5,0
2023-09-12 00:30:00,,Partly Cloudy (Night),29.5,0
2023-09-12 01:00:00,,Partly Cloudy (Night),29.5,0
2023-09-12 01:30:00,,Partly Cloudy (Night),29.5,0
2023-09-12 02:00:00,,Partly Cloudy (Night),29.5,0
2023-09-12 02:30:00,,Partly Cloudy (Night),29.5,0
2023-09-12 03:00:00,,Partly Cloudy (Night),29.5,0
2023-09-12 03:30:00,,Partly Cloudy (Night),29.5,0
2023-09-12 04:00:00,,Partly Cloudy (Night),29.5,0
2023-09-12 04:30:00,,Partly Cloudy (Night),29.5,0
2023-09-12 05:00:00,,Partly Cloudy (Night),29.5,0
2023-09-12 05:30:00,,Fair (Day),29.5,0
2023-09-12 06:00:00,,Fair (Day),29.5,0
2023-09-12 06:30:00,,Fair (Day),29.5,0
2023-09-12 07:00:00,,Fair (Day),29.5,0
2023-09-12 07:30:00,,Light Rain,29.0,1
2023-09-12 08:00:00,,Light Rain,29.0,1
2023-09-12 08:30:00,,Light Rain,29.0,1
2023-09-12 09:00:00,,Light Rain,29.0,1
2023-09-12 09:30:00,,Light Rain,29.0,1
2023-09-12 11:00:00,6.153846153846154,Cloudy,29.0,0
2023-09-12 11:30:00,6.923076923076923,Cloudy,29.0,0
2023-09-12 12:00:00,8.378378378378379,Cloudy,29.0,0
2023-09-12 12:30:00,11.923076923076923,Cloudy,29.0,0
2023-09-12 13:00:00,14.35897435897436,Cloudy,29.0,0
2023-09-12 13:30:00,13.58974358974359,Cloudy,29.0,0
2023-09-12 14:00:00,12.564102564102564,Cloudy,29.0,0
2023-09-12 14:30:00,11.794871794871796,Cloudy,29.0,0
2023-09-12 15:00:00,10.961538461538462,Cloudy,29.0,0
2023-09-12 15:30:00,11.538461538461538,Cloudy,29.0,0
2023-09-12 16:00:00,9.935897435897436,Cloudy,29.0,0
2023-09-12 16:30:00,9.487179487179487,Cloudy,29.0,0
2023-09-12 17:00:00,8.076923076923077,Cloudy,29.0,0
2023-09-12 17:30:00,7.17948717948718,Cloudy,29.0,0
2023-09-12 22:00:00,,Cloudy,29.0,0
2023-09-12 22:30:00,,Cloudy,29.0,0
2023-09-12 23:00:00,,Cloudy,29.0,0
2023-09-12 23:30:00,,Partly Cloudy (Night),29.0,0
2023-09-13 00:00:00,,Partly Cloudy (Night),29.0,0
2023-09-13 00:30:00,,Partly Cloudy (Night),29.0,0
2023-09-13 01:00:00,,Partly Cloudy (Night),29.0,0
2023-09-13 01:30:00,,Partly Cloudy (Night),29.0,0
2023-09-13 02:00:00,,Partly Cloudy (Night),29.0,0
2023-09-13 02:30:00,,Partly Cloudy (Night),29.0,0
2023-09-13 03:00:00,,Partly Cloudy (Night),29.0,0
2023-09-13 03:30:00,,Partly Cloudy (Night),29.0,0
2023-09-13 04:00:00,,Partly Cloudy (Night),29.0,0
2023-09-13 04:30:00,,Partly Cloudy (Night),29.0,0
2023-09-13 05:00:00,,Partly Cloudy (Night),29.0,0
2023-09-13 05:30:00,,Partly Cloudy (Night),29.0,0
2023-09-13 06:00:00,,Partly Cloudy (Day),29.0,0
2023-09-13 06:30:00,,Partly Cloudy (Day),29.0,0
2023-09-13 07:00:00,,Partly Cloudy (Day),29.0,0
2023-09-13 07:30:00,,Partly Cloudy (Day),29.0,0
2023-09-13 08:00:00,,Partly Cloudy (Day),29.0,0
2023-09-13 08:30:00,,Partly Cloudy (Day),29.0,0
2023-09-13 09:00:00,,Partly Cloudy (Day),29.0,0
2023-09-13 09:30:00,,Partly Cloudy (Day),29.0,0
2023-09-13 11:00:00,7.77027027027027,Partly Cloudy (Day),29.0,0
2023-09-13 11:30:00,13.397435897435898,Partly Cloudy (Day),29.0,0
2023-09-13 12:00:00,19.423076923076923,Partly Cloudy (Day),29.5,0
2023-09-13 12:30:00,21.41025641025641,Partly Cloudy (Day),29.5,0
2023-09-13 13:00:00,22.857142857142858,Partly Cloudy (Day),29.5,0
2023-09-13 13:30:00,22.054794520547944,Partly Cloudy (Day),29.5,0
2023-09-13 14:00:00,20.256410256410255,Partly Cloudy (Day),29.5,0
2023-09-13 14:30:00,19.23076923076923,Partly Cloudy (Day),29.5,0
2023-09-13 15:00:00,18.76923076923077,Partly Cloudy (Day),29.5,0
2023-09-13 15:30:00,15.13888888888889,Partly Cloudy (Day),29.5,0
2023-09-13 16:00:00,13.289473684210526,Partly Cloudy (Day),29.5,0
2023-09-13 16:30:00,12.307692307692308,Partly Cloudy (Day),29.5,0
2023-09-13 17:00:00,13.26923076923077,Partly Cloudy (Day),29.5,0
2023-09-13 17:30:00,8.91025641025641,Partly Cloudy (Day),29.5,0
2023-09-13 22:00:00,,Partly Cloudy (Night),30.0,0
2023-09-13 22:30:00,,Partly Cloudy (Night),30.0,0
2023-09-13 23:00:00,,Partly Cloudy (Night),30.0,0
2023-09-13 23:30:00,,Partly Cloudy (Night),30.0,0
2023-09-14 00:00:00,,Partly Cloudy (Night),30.0,0
2023-09-14 00:30:00,,Partly Cloudy (Night),30.0,0
2023-09-14 01:00:00,,Partly Cloudy (Night),30.0,0
2023-09-14 01:30:00,,Partly Cloudy (Night),30.0,0
2023-09-14 02:00:00,,Partly Cloudy (Night),30.0,0
2023-09-14 02:30:00,,Partly Cloudy (Night),30.0,0
2023-09-14 03:00:00,,Partly Cloudy (Night),30.0,0
2023-09-14 03:30:00,,Partly Cloudy (Night),30.0,0
2023-09-14 04:00:00,,Partly Cloudy (Night),30.0,0
2023-09-14 04:30:00,,Partly Cloudy (Night),30.0,0
2023-09-14 05:00:00,,Partly Cloudy (Night),30.0,0
2023-09-14 05:30:00,,Partly Cloudy (Night),30.0,0
2023-09-14 06:00:00,,Fair (Day),30.0,0
2023-09-14 06:30:00,,Fair (Day),30.0,0
2023-09-14 07:00:00,,Fair (Day),30.0,0
2023-09-14 07:30:00,,Fair (Day),30.0,0
2023-09-14 08:00:00,,Fair (Day),30.0,0
2023-09-14 08:30:00,,Fair (Day),30.0,0
2023-09-14 09:00:00,,Fair (Day),30.0,0
2023-09-14 09:30:00,,Fair (Day),30.0,0
2023-09-14 11:00:00,6.282051282051282,Fair (Day),30.0,0
2023-09-14 11:30:00,7.82051282051282,Fair (Day),30.0,0
2023-09-14 12:00:00,10.192307692307692,Windy,30.0,0
2023-09-14 12:30:00,13.846153846153847,Windy,30.0,0
2023-09-14 13:00:00,16.794871794871796,Windy,30.0,0
2023-09-14 13:30:00,16.153846153846153,Windy,30.0,0
2023-09-14 14:00:00,14.487179487179487,Windy,30.0,0
2023-09-14 14:30:00,14.487179487179487,Windy,30.0,0
2023-09-14 15:00:00,14.903846153846153,Windy,30.0,0
2023-09-14 15:30:00,14.818181818181818,Windy,30.0,0
2023-09-14 16:00:00,14.318181818181818,Windy,30.0,0
2023-09-14 16:30:00,14.102564102564102,Windy,30.0,0
2023-09-14 17:00:00,12.179487179487179,Windy,30.0,0
2023-09-14 17:30:00,11.538461538461538,Windy,30.0,0
2023-09-14 22:00:00,,Fair (Night),30.0,0
2023-09-14 22:30:00,,Fair (Night),30.0,0
2023-09-14 23:00:00,,Fair (Night),30.0,0
2023-09-14 23:30:00,,Fair (Night),30.0,0
2023-09-15 00:00:00,,Fair (Night),30.0,0
2023-09-15 00:30:00,,Fair (Night),30.0,0
2023-09-15 01:00:00,,Fair (Night),30.0,0
2023-09-15 01:30:00,,Fair (Night),30.0,0
2023-09-15 02:00:00,,Fair (Night),30.0,0
2023-09-15 02:30:00,,Fair (Night),30.0,0
2023-09-15 03:00:00,,Fair (Night),30.0,0
2023-09-15 03:30:00,,Fair (Night),30.0,0
2023-09-15 04:00:00,,Fair (Night),30.0,0
2023-09-15 04:30:00,,Fair (Night),30.0,0
2023-09-15 05:00:00,,Fair (Night),30.0,0
2023-09-15 05:30:00,,Fair (Night),30.0,0
2023-09-15 06:00:00,,Fair (Day),30.0,0
2023-09-15 06:30:00,,Fair (Day),30.0,0
2023-09-15 07:00:00,,Fair (Day),30.0,0
2023-09-15 07:30:00,,Fair (Day),30.0,0
2023-09-15 08:00:00,,Fair (Day),30.0,0
2023-09-15 08:30:00,,Fair (Day),30.0,0
2023-09-15 09:00:00,,Fair (Day),30.0,0
2023-09-15 09:30:00,,Fair (Day),30.0,0
2023-09-15 11:00:00,8.076923076923077,Fair (Day),30.0,0
2023-09-15 11:30:00,11.474358974358974,Fair (Day),30.0,0
2023-09-15 12:00:00,15.064102564102564,Windy,30.0,0
2023-09-15 12:30:00,16.53846153846154,Windy,30.0,0
2023-09-15 13:00:00,16.923076923076923,Windy,30.0,0
2023-09-15 13:30:00,19.23611111111111,Windy,30.0,0
2023-09-15 14:00:00,19.743589743589745,Windy,30.0,0
2023-09-15 14:30:00,20.32051282051282,Windy,30.0,0
2023-09-15 15:00:00,22.727272727272727,Windy,30.0,0
2023-09-15 15:30:00,23.076923076923077,Windy,30.0,0
2023-09-15 16:00:00,17.371794871794872,Windy,30.0,0
2023-09-15 16:30:00,15.128205128205128,Windy,30.0,0
2023-09-15 17:00:00,14.871794871794872,Windy,30.0,0
2023-09-15 17:30:00,13.974358974358974,Windy,30.0,0
2023-09-15 22:00:00,,Fair (Night),30.0,0
2023-09-15 22:30:00,,Fair (Night),30.0,0
2023-09-15 23:00:00,,Fair (Night),30.0,0
2023-09-15 23:30:00,,Partly Cloudy (Night),30.0,0
2023-09-16 00:00:00,,Partly Cloudy (Night),30.0,0
2023-09-16 00:30:00,,Partly Cloudy (Night),30.0,0
2023-09-16 01:00:00,,Partly Cloudy (Night),30.0,0
2023-09-16 01:30:00,,Partly Cloudy (Night),30.0,0
2023-09-16 02:00:00,,Partly Cloudy (Night),30.0,0
2023-09-16 02:30:00,,Partly Cloudy (Night),30.0,0
2023-09-16 03:00:00,,Partly Cloudy (Night),30.0,0
2023-09-16 03:30:00,,Partly Cloudy (Night),30.0,0
2023-09-16 04:00:00,,Partly Cloudy (Night),30.0,0
2023-09-16 04:30:00,,Partly Cloudy (Night),30.0,0
2023-09-16 05:00:00,,Partly Cloudy (Night),30.0,0
2023-09-16 05:30:00,,Partly Cloudy (Night),30.0,0
2023-09-16 06:00:00,,Partly Cloudy (Day),30.0,0
2023-09-16 06:30:00,,Partly Cloudy (Day),30.0,0
2023-09-16 07:00:00,,Partly Cloudy (Day),30.0,0
2023-09-16 07:30:00,,Partly Cloudy (Day),30.0,0
2023-09-16 08:00:00,,Partly Cloudy (Day),30.0,0
2023-09-16 08:30:00,,Partly Cloudy (Day),30.0,0
2023-09-16 09:00:00,,Partly Cloudy (Day),30.0,0
2023-09-16 09:30:00,,Partly Cloudy (Day),30.0,0
2023-09-16 11:00:00,7.243589743589744,Partly Cloudy (Day),30.0,0
2023-09-16 11:30:00,11.153846153846153,Partly Cloudy (Day),30.0,0
2023-09-16 12:00:00,14.679487179487179,Partly Cloudy (Day),30.0,0
2023-09-16 12:30:00,20.405405405405407,Partly Cloudy (Day),30.0,0
2023-09-16 13:00:00,21.78082191780822,Partly Cloudy (Day),30.0,0
2023-09-16 13:30:00,24.615384615384617,Partly Cloudy (Day),30.0,0
2023-09-16 14:00:00,24.102564102564102,Partly Cloudy (Day),30.0,0
2023-09-16 14:30:00,21.794871794871796,Partly Cloudy (Day),30.0,0
2023-09-16 15:00:00,23.58974358974359,Partly Cloudy (Day),30.0,0
2023-09-16 15:30:00,21.666666666666668,Partly Cloudy (Day),29.5,0
2023-09-16 16:00:00,20.0,Partly Cloudy (Day),29.5,0
2023-09-16 16:30:00,15.705128205128204,Partly Cloudy (Day),29.5,0
2023-09-16 17:00:00,14.23076923076923,Partly Cloudy (Day),29.5,0
2023-09-16 17:30:00,7.82051282051282,Partly Cloudy (Day),29.5,0
2023-09-16 22:00:00,,Partly Cloudy (Night),29.0,0
2023-09-16 22:30:00,,Partly Cloudy (Night),29.0,0
2023-09-16 23:00:00,,Partly Cloudy (Night),29.0,0
2023-09-16 23:30:00,,Partly Cloudy (Night),29.0,0
2023-09-17 00:00:00,,Partly Cloudy (Night),29.0,0
2023-09-17 00:30:00,,Partly Cloudy (Night),29.0,0
2023-09-17 01:00:00,,Partly Cloudy (Night),29.0,0
2023-09-17 01:30:00,,Partly Cloudy (Night),29.0,0
2023-09-17 02:00:00,,Partly Cloudy (Night),29.0,0
2023-09-17 02:30:00,,Partly Cloudy (Night),29.0,0
2023-09-17 03:00:00,,Partly Cloudy (Night),29.0,0
2023-09-17 03:30:00,,Partly Cloudy (Night),29.0,0
2023-09-17 04:00:00,,Partly Cloudy (Night),29.0,0
2023-09-17 04:30:00,,Partly Cloudy (Night),29.0,0
2023-09-17 05:00:00,,Partly Cloudy (Night),29.0,0
2023-09-17 05:30:00,,Thundery Showers,29.0,1
2023-09-17 06:00:00,,Thundery Showers,29.0,1
2023-09-17 06:30:00,,Thundery Showers,29.0,1
2023-09-17 07:00:00,,Thundery Showers,29.0,1
2023-09-17 07:30:00,,Thundery Showers,29.0,1
2023-09-17 08:00:00,,Thundery Showers,29.0,1
2023-09-17 08:30:00,,Thundery Showers,29.0,1
2023-09-17 09:00:00,,Thundery Showers,29.0,1
2023-09-17 09:30:00,,Thundery Showers,29.0,1
2023-09-17 11:00:00,7.115384615384615,Partly Cloudy (Day),29.0,0
2023-09-17 11:30:00,10.0,Partly Cloudy (Day),29.0,0
2023-09-17 12:00:00,12.435897435897436,Thundery Showers,29.0,1
2023-09-17 12:30:00,12.820512820512821,Thundery Showers,29.0,1
